534	1
535	0
536	1
537	0
538	1
539	1
540	1
541	1
542	1
543	1
544	0
545	0
546	0
547	0
548	0
549	0
550	1
551	0
552	1
553	0
554	1
555	0
556	1
557	0
558	1
559	0
560	1
561	0
562	1
563	0
564	1
565	0
566	1
567	1
568	0
569	1
570	1
571	1
572	0
573	1
574	1
575	1
576	0
577	0
578	0
579	1
580	0
581	1
582	0
583	1
584	0
585	1
586	0
587	1
588	0
589	1
590	0
591	1
592	0
593	1
594	0
595	1
596	0
597	1
598	1
599	1
600	1
601	1
602	0
603	1
604	1
605	1
606	1
607	1
608	0
609	0
610	0
611	0
612	1
613	0
614	0
615	0
616	0
617	0
618	1
619	0
620	1
621	0
622	1
623	0
624	1
625	0
626	1
627	0
628	1
629	1
630	0
631	1
632	1
633	1
634	1
635	1
636	1
637	1
638	1
639	1
640	0
641	0
642	0
643	0
644	0
645	1
646	0
647	1
648	0
649	1
650	0
651	1
652	0
653	1
654	0
655	1
656	0
657	1
658	1
659	1
660	0
661	1
662	1
663	1
664	1
665	1
666	1
667	1
668	1
669	1
670	1
671	1
672	0
673	0
674	0
675	0
676	1
677	0
678	1
679	0
680	1
681	0
682	1
683	0
684	1
685	0
686	1
687	0
688	1
689	0
690	1
691	0
692	1
693	1
694	1
695	1
696	1
697	1
698	1
699	1
700	1
701	1
702	1
703	1
704	0
705	0
706	0
707	1
708	0
709	1
710	0
711	1
712	0
713	1
714	0
715	1
716	0
717	1
718	0
719	1
720	0
721	1
722	0
723	1
724	0
725	1
726	1
727	1
728	1
729	1
730	1
731	1
732	1
733	1
734	1
735	1
736	0
737	0
738	1
739	0
740	1
741	0
742	1
743	0
744	1
745	0
746	1
747	0
748	1
749	0
750	1
751	0
752	1
753	0
754	1
755	0
756	1
757	1
758	1
759	1
760	1
761	1
762	1
763	1
764	1
765	1
766	1
767	1
768	0
769	0
770	0
771	1
772	0
773	1
774	0
775	1
776	0
777	1
778	0
779	1
780	1
781	1
782	0
783	1
784	1
785	1
786	1
787	1
788	1
789	1
790	1
791	1
792	1
793	1
794	1
795	1
796	1
797	1
798	1
799	1
800	1
801	0
802	1
803	0
804	1
805	0
806	1
807	0
808	1
809	0
810	1
811	0
812	1
813	0
814	1
815	1
816	0
817	1
818	1
819	1
820	1
821	1
822	1
823	1
824	1
825	1
826	1
827	1
828	1
829	1
830	1
831	1
832	0
833	1
834	0
835	1
836	0
837	1
838	0
839	1
840	0
841	1
842	0
843	1
844	0
845	1
846	1
847	0
848	1
849	1
850	1
851	1
852	1
853	1
854	1
855	1
856	1
857	1
858	1
859	1
860	1
861	1
862	1
863	1
864	1
865	0
866	1
867	0
868	1
869	0
870	1
871	0
872	1
873	0
874	1
875	0
876	1
877	0
878	1
879	1
880	1
881	1
882	1
883	1
884	1
885	1
886	1
887	1
888	1
889	1
890	1
891	1
892	1
893	1
894	1
895	1
896	0
897	1
898	0
899	1
900	0
901	1
902	0
903	1
904	0
905	1
906	0
907	1
908	0
909	1
910	1
911	0
912	1
913	1
914	1
915	1
916	1
917	1
918	1
919	1
920	1
921	1
922	1
923	1
924	1
925	1
926	1
927	1
928	1
929	0
930	1
931	0
932	1
933	0
934	1
935	0
936	1
937	0
938	1
939	0
940	1
941	0
942	1
943	1
944	1
945	1
946	1
947	1
948	1
949	1
950	1
951	1
952	1
953	1
954	1
955	1
956	1
957	1
958	1
959	1
960	0
961	1
962	0
963	1
964	0
965	1
966	0
967	1
968	1
969	1
970	0
971	1
972	0
973	1
974	1
975	1
976	1
977	1
978	1
979	1
980	1
981	1
982	1
983	1
984	1
985	1
986	1
987	1
988	1
989	1
990	1
991	1
992	1
993	0
994	1
995	0
996	1
997	0
998	1
999	0
1000	1
1001	1
1002	1
1003	1
1004	1
1005	1
1006	1
1007	1
1008	1
1009	1
1010	1
1011	1
1012	1
1013	1
1014	1
1015	1
1016	1
1017	1
1018	1
1019	1
1020	1
1021	1
1022	1
1023	1
